date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:50	2506/2506	---M-Z	200	added ('OK')	text/css	etag:%229ca-5c220b781a97c-gzip%22	https://preview.colorlib.com/theme/jobboard2/css/slicknav.css	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/css/slicknav.css	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:51	170846/170846	---M-Z	200	added ('OK')	text/css	etag:%2229b5e-5c1f9ce6c25da-gzip%22	https://preview.colorlib.com/theme/jobboard2/css/style.css	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/css/style.css	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:51	24/24	---M--	400	error ('Bad%20Request')	text/plain	date:Wed,%2006%20Dec%202023%2014:08:51%20GMT	https://preview.colorlib.com/cdn-cgi/zaraz/s.js?z=	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/cdn-cgi/zaraz/sd0d9.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:52	23855/23855	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:04%20GMT	https://preview.colorlib.com/theme/jobboard2/index.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/index-2.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:53	5896/5896	---M--	200	added ('OK')	image/png	etag:%221708-59b5d8baa2240%22	https://preview.colorlib.com/theme/jobboard2/img/logo.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/logo.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:53	16782/16782	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:07%20GMT	https://preview.colorlib.com/theme/jobboard2/jobs.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/jobs.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:54	11537/11537	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:01%20GMT	https://preview.colorlib.com/theme/jobboard2/candidate.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/candidate.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:55	14238/14238	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:05%20GMT	https://preview.colorlib.com/theme/jobboard2/job_details.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/job_details.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:55	32097/32097	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:03%20GMT	https://preview.colorlib.com/theme/jobboard2/elements.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/elements.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:56	16559/16559	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:07:59%20GMT	https://preview.colorlib.com/theme/jobboard2/blog.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/blog.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:57	19105/19105	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:07%20GMT	https://preview.colorlib.com/theme/jobboard2/single-blog.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/single-blog.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:57	11577/11577	---MCZ	200	added ('OK')	text/html	date:Sun,%2005%20Jan%202020%2005:08:01%20GMT	https://preview.colorlib.com/theme/jobboard2/contact.html	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/contact.html	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:58	64234/64234	---M--	200	added ('OK')	image/png	etag:%22faea-59b5d90e8e840%22	https://preview.colorlib.com/theme/jobboard2/img/banner/illustration.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/banner/illustration.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:58	1756/1756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226dc-59b5d9be08640%22	https://preview.colorlib.com/theme/jobboard2/img/svg_icon/1.svg	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/svg_icon/1.svg	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:59	5445/5445	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221545-59b5d9befc880%22	https://preview.colorlib.com/theme/jobboard2/img/svg_icon/2.svg	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/svg_icon/2.svg	(from https://preview.colorlib.com/theme/jobboard2/)
19:38:59	2102/2102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22836-59b5d9c0e4d00%22	https://preview.colorlib.com/theme/jobboard2/img/svg_icon/3.svg	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/svg_icon/3.svg	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:00	2374/2374	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22946-59b5d9c1d8f40%22	https://preview.colorlib.com/theme/jobboard2/img/svg_icon/4.svg	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/svg_icon/4.svg	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:01	2431/2431	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2297f-59b5d9c1d8f40%22	https://preview.colorlib.com/theme/jobboard2/img/svg_icon/5.svg	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/svg_icon/5.svg	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:02	19918/19918	---M--	200	added ('OK')	image/png	etag:%224dce-59b5d948bb180%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/1.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/1.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:03	20928/20928	---M--	200	added ('OK')	image/png	etag:%2251c0-59b5d94aa3600%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/2.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/2.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:03	18835/18835	---M--	200	added ('OK')	image/png	etag:%224993-59b5d94b97840%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/3.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/3.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:04	20317/20317	---M--	200	added ('OK')	image/png	etag:%224f5d-59b5d94c8ba80%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/4.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/4.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:05	21188/21188	---M--	200	added ('OK')	image/png	etag:%2252c4-59b5d94c8ba80%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/5.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/5.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:05	25406/25406	---M--	200	added ('OK')	image/png	etag:%22633e-59b5d94d7fcc0%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/6.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/6.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:06	24774/24774	---M--	200	added ('OK')	image/png	etag:%2260c6-59b5d94f68140%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/7.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/7.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:06	17510/17510	---M--	200	added ('OK')	image/png	etag:%224466-59b5d94f68140%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/8.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/8.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:07	24913/24913	---M--	200	added ('OK')	image/png	etag:%226151-59b5d9505c380%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/9.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/9.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:07	23883/23883	---M--	200	added ('OK')	image/png	etag:%225d4b-59b5d948bb180%22	https://preview.colorlib.com/theme/jobboard2/img/candiateds/10.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/candiateds/10.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:08	90009/90009	---M--	200	added ('OK')	image/png	etag:%2215f99-59b5d9c885f00%22	https://preview.colorlib.com/theme/jobboard2/img/testmonial/author.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/img/testmonial/author.png	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:08	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265660ffd-4d7%22	https://preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:09	8636/8636	---M-Z	200	added ('OK')	application/javascript	etag:%2221bc-59b5d9e6164c0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/vendor/modernizr-3.5.0.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/vendor/modernizr-3.5.0.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:09	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:%2217b8b-59b5d9e70a700-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/vendor/jquery-1.12.4.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/vendor/jquery-1.12.4.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:10	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%224af4-59b5d8d36dcc0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/popper.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/popper.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:10	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%22bf30-59b5d8c337680-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/bootstrap.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/bootstrap.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:11	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22a70e-59b5d8d185840-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/owl.carousel.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/owl.carousel.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:11	35503/35503	---M-Z	200	added ('OK')	application/javascript	etag:%228aaf-59b5d8c613d40-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/isotope.pkgd.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/isotope.pkgd.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:12	1250/1250	---M-Z	200	added ('OK')	application/javascript	etag:%224e2-59b5d8c243440-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/ajax-form.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/ajax-form.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:13	8044/8044	---M-Z	200	added ('OK')	application/javascript	etag:%221f6c-59b5d8d64a380-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/waypoints.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/waypoints.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:13	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-59b5d8c9e4640-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.counterup.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.counterup.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:13	5594/5594	---M-Z	200	added ('OK')	application/javascript	etag:%2215da-59b5d8c51fb00-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/imagesloaded.pkgd.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/imagesloaded.pkgd.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:14	3697/3697	---M-Z	200	added ('OK')	application/javascript	etag:%22e71-59b5d8d461f00-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/scrollIt.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/scrollIt.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:15	2035/2035	---M-Z	200	added ('OK')	application/javascript	etag:%227f3-59b5d8cbccac0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.scrollUp.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.scrollUp.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:16	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-59b5d8d73e5c0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/wow.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/wow.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:16	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%22b7e-59b5d8d091600-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/nice-select.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/nice-select.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:17	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:%2220df-59b5d8cdb4f40-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.slicknav.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.slicknav.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:18	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-59b5d8cbccac0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.magnific-popup.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.magnific-popup.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:18	760/760	---M-Z	200	added ('OK')	application/javascript	etag:%222f8-59b5d8d185840-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/plugins.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/plugins.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:19	177487/177487	---M-Z	200	added ('OK')	application/javascript	etag:%222b54f-59b5d8c51fb00-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/gijgo.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/gijgo.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:19	3108/3108	---M-Z	200	added ('OK')	application/javascript	etag:%22c24-59b5d8c337680-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/contact.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/contact.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:19	4820/4820	---M-Z	200	added ('OK')	application/javascript	etag:%2212d4-59b5d8c7fc1c0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.ajaxchimp.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.ajaxchimp.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:20	41095/41095	---M-Z	200	added ('OK')	application/javascript	etag:%22a087-59b5d8c9e4640-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.form.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.form.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:21	21068/21068	---M-Z	200	added ('OK')	application/javascript	etag:%22524c-59b5d8cdb4f40-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/jquery.validate.min.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/jquery.validate.min.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:22	1230/1230	---M-Z	200	added ('OK')	application/javascript	etag:%224ce-59b5d8cea9180-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/mail-script.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/mail-script.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:22	6546/6546	---M-Z	200	added ('OK')	application/javascript	etag:%221992-59b5d8cf9d3c0-gzip%22	https://preview.colorlib.com/theme/jobboard2/js/main.js	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/js/main.js	(from https://preview.colorlib.com/theme/jobboard2/)
19:39:23	2155/2155	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2014:09:22%20GMT	https://preview.colorlib.com/theme/jobboard2/css/owl.video.play.png	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/css/owl.video.play.png	(from https://preview.colorlib.com/theme/jobboard2/css/owl.carousel.min.css)
19:39:24	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-59b5d8a69b300%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont3e6e.eot	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:25	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-59b5d8aa6bc00%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont3e6e.woff2	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:25	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-59b5d8a69b300%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.eot?	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfontd41d.eot	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:30	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-59b5d8aa6bc00%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont3e6e.woff	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:30	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-59b5d8a883780%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont3e6e.ttf	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:31	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-59b5d8b024980%22	https://preview.colorlib.com/theme/jobboard2/fonts/themify.eot?-fvbane	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/jobboard2/css/themify-icons.css)
19:39:31	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-59b5d8a883780%22	https://preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/fontawesome-webfont3e6e.svg	(from https://preview.colorlib.com/theme/jobboard2/css/font-awesome.min.css)
19:39:32	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-59b5d8b024980%22	https://preview.colorlib.com/theme/jobboard2/fonts/themify.eot?	C:/Users/Lenovo/Desktop/Web%20Design/HTML_FOLDER/jokut/preview.colorlib.com/theme/jobboard2/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/jobboard2/css/themify-icons.css)
